population,_Rx,_qx,_dx,_px,_lx,_Lx,_Tx,_ExpYL,_Surv,_SurvVar,_HRate,age,sex,level_education,year
5573,16508.164,.15249461,4848.2588,.84750539,31792.986,29368.857,141143.09,4.4394412,.31792986,.010513472,.16508164,87,1,1,2011
5007,16536.848,.15273935,4115.52,.84726065,26944.727,24886.967,111774.24,4.1482792,.26944727,.0081012128,.16536848,88,1,1,2011
4216,19924.1,.18119068,4136.4395,.81880933,22829.207,20760.988,86887.273,3.80597,.22829206,.007287364,.19924098,89,1,1,2011
3698,21173.607,.19146594,3579.0283,.80853403,18692.768,16903.254,66126.289,3.5375333,.18692768,.0054396121,.21173607,90,1,1,2011
2994,23112.893,.20718563,3131.3496,.79281437,15113.739,13548.064,49223.035,3.2568402,.1511374,.0040173614,.23112893,91,1,1,2011
1969,26256.982,.23209876,2781.0977,.76790124,11982.39,10591.841,35674.969,2.9772832,.1198239,.0029331162,.26256981,92,1,1,2011
1413,28874.734,.2523191,2321.6616,.7476809,9201.292,8040.4609,25083.129,2.7260442,.092012919,.0019396681,.28874731,93,1,1,2011
1053,33903.133,.28989038,1994.3386,.71010959,6879.6304,5882.4609,17042.668,2.4772651,.068796307,.0012776407,.33903134,94,1,1,2011
729,37585.734,.31639722,1545.6927,.68360281,4885.292,4112.4458,11160.207,2.2844503,.048852921,.00071822648,.37585732,95,1,1,2011
466,41845.492,.34605145,1155.6731,.65394855,3339.5991,2761.7627,7047.7617,2.1103616,.033395991,.00037305936,.41845492,96,1,1,2011
343,40816.328,.33898306,740.3139,.66101694,2183.926,1813.769,4285.999,1.9625202,.021839261,.00015814815,.40816325,97,1,1,2011
206,41747.574,.34538153,498.59695,.6546185,1443.6121,1194.3136,2472.23,1.7125307,.01443612,.000070938964,.41747576,98,1,1,2011
120,49166.668,.39464885,372.94913,.60535115,945.01514,758.54059,1277.9163,1.3522707,.0094501516,.000034911194,.49166667,99,1,1,2011
69,20289.855,.18421052,105.38058,.81578946,572.06604,519.37573,519.37573,.90789473,.0057206606,5.9939789e-06,.20289855,100,1,1,2011
1,0,1,466.68546,0,466.68546,,,,.0046668546,.00002167789,,101,1,1,2011
34511,625.88739,.0062544346,622.41675,.99374557,100000,99445.484,1881084.5,18.810844,1,0,.0062285638,65,1,2,2011
32544,1315.1426,.013077471,1299.6075,.9869225,99377.586,98636.813,1781639,17.927977,.99377584,.000080386126,.013151426,66,1,2,2011
31178,1331.0668,.013231414,1297.7103,.9867686,98077.977,97364.234,1683002.3,17.159838,.98077977,.00024462899,.013310668,67,1,2,2011
27850,1594.2549,.015823979,1531.4489,.98417604,96780.266,95968.602,1585638,16.383898,.96780264,.00047720998,.015942547,68,1,2,2011
24587,1651.2792,.016377572,1559.9445,.98362243,95248.82,94468.852,1489669.4,15.639768,.95248818,.00070594414,.016512793,69,1,2,2011
20946,1737.802,.017228322,1614.1022,.98277169,93688.875,92881.82,1395200.5,14.891849,.93688875,.0009543898,.017378019,70,1,2,2011
18920,1971.4587,.019522151,1797.4977,.98047787,92074.773,91176.023,1302318.8,14.144143,.92074776,.0013116578,.019714586,71,1,2,2011
17803,2112.0037,.020899339,1886.7354,.97910064,90277.273,89333.906,1211142.8,13.41581,.90277272,.0016560656,.021120036,72,1,2,2011
16244,2468.6038,.024385052,2155.408,.97561496,88390.539,87312.836,1121808.8,12.691503,.88390541,.0022118071,.024686038,73,1,2,2011
14620,2824.8975,.02785553,2402.1252,.97214448,86235.133,85034.07,1034495.9,11.996223,.8623513,.0028513595,.028248973,74,1,2,2011
13538,2932.4863,.028901102,2422.8662,.9710989,83833.008,82621.578,949461.88,11.325633,.83833009,.0032837775,.029324861,75,1,2,2011
12185,3290.9314,.032376569,2635.781,.96762341,81410.141,80092.25,866840.31,10.647818,.8141014,.0039889989,.032909315,76,1,2,2011
10898,3798.8621,.037280504,2936.7478,.9627195,78774.359,77305.984,786748.06,9.9873619,.78774357,.0049103489,.037988622,77,1,2,2011
9925,4423.1738,.043274682,3281.8484,.9567253,75837.609,74196.688,709442.06,9.3547525,.75837612,.0060137175,.044231739,78,1,2,2011
9516,5170.2397,.050399508,3656.7744,.94960052,72555.758,70727.367,635245.38,8.7552719,.72555757,.0072815078,.051702395,79,1,2,2011
8708,5856.6836,.056900591,3920.3928,.94309938,68898.984,66938.789,564518,8.1934156,.68898982,.0084007289,.058566835,80,1,2,2011
8289,5489.2026,.053425703,3471.5269,.94657427,64978.59,63242.828,497579.25,7.6575875,.64978588,.0078999521,.054892026,81,1,2,2011
7254,7513.0962,.072410814,4453.7764,.92758918,61507.063,59280.176,434336.41,7.0615697,.61507064,.010544706,.075130962,82,1,2,2011
6771,8506.8672,.081597954,4655.4312,.91840208,57053.285,54725.57,375056.25,6.5737886,.57053286,.011406976,.085068665,83,1,2,2011
5911,9744.5439,.09291821,4868.7148,.90708178,52397.855,49963.5,320330.66,6.1134305,.52397853,.012143794,.097445436,84,1,2,2011
5475,11452.055,.10831822,5148.272,.89168179,47529.141,44955.004,270367.16,5.6884503,.4752914,.012839248,.11452055,85,1,2,2011
4902,12076.703,.11388995,4826.7549,.88611007,42380.867,39967.488,225412.16,5.3187246,.42380866,.011786688,.12076703,86,1,2,2011
4270,12529.274,.11790634,4427.8682,.88209367,37554.113,35340.18,185444.67,4.9380655,.37554112,.010383792,.12529275,87,1,2,2011
3771,14399.363,.13432282,4449.6108,.86567718,33126.246,30901.441,150104.5,4.5312862,.33126247,.0098571181,.14399363,88,1,2,2011
2864,17877.096,.16410257,4705.9097,.83589745,28676.635,26323.68,119203.05,4.1568007,.28676635,.0096250633,.17877096,89,1,2,2011
2524,19453.248,.17728831,4249.729,.82271171,23970.725,21845.859,92879.375,3.8747003,.23970725,.0077450331,.19453247,90,1,2,2011
2042,21057.787,.19051839,3757.2124,.80948162,19720.996,17842.391,71033.516,3.6019232,.19720995,.0059483508,.21057786,91,1,2,2011
1266,23696.682,.2118644,3382.1572,.78813559,15963.783,14272.705,53191.125,3.3319874,.15963784,.0045372858,.2369668,92,1,2,2011
932,25536.48,.22645099,2849.1218,.77354902,12581.626,11157.065,38918.418,3.0932741,.12581626,.0031336499,.25536481,93,1,2,2011
651,26574.5,.23457627,2283.0144,.76542372,9732.5039,8590.9971,27761.354,2.852437,.097325042,.002005694,.26574498,94,1,2,2011
418,30622.01,.26556018,1978.2877,.73443985,7449.4893,6460.3452,19170.355,2.5733786,.074494891,.0013639384,.30622011,95,1,2,2011
261,35632.184,.30243903,1654.705,.69756097,5471.2017,4643.8491,12710.011,2.3230748,.054712016,.00085579039,.35632184,96,1,2,2011
190,35789.473,.30357143,1158.5793,.69642854,3816.4966,3237.207,8066.1611,2.1134989,.038164966,.00042529596,.35789475,97,1,2,2011
124,37903.227,.31864408,846.92957,.68135595,2657.9172,2234.4524,4828.9541,1.8168188,.026579173,.00021912373,.37903225,98,1,2,2011
69,39130.434,.32727271,592.68683,.67272729,1810.9877,1514.6443,2594.502,1.4326447,.018109877,.00010539104,.39130431,99,1,2,2011
39,25641.025,.22727272,276.88654,.77272725,1218.3008,1079.8575,1079.8575,.88636369,.012183008,.000033322136,.25641024,100,1,2,2011
1,0,1,941.41425,0,941.41425,,,,.009414142,.000087791734,,103,1,2,2011
13888,410.42627,.0041023535,408.9335,.99589765,100000,99636.289,2061601.6,20.616016,1,0,.0040912321,65,1,3,2011
13464,920.97443,.0091734156,913.59027,.99082661,99591.07,99070.32,1961965.4,19.700214,.9959107,.000037206635,.0092097437,66,1,3,2011
13187,796.23871,.0079339594,782.90308,.99206603,98677.477,98246.883,1862895,18.878624,.98677474,.00010217159,.0079623871,67,1,3,2011
12034,1022.1041,.010172174,995.80066,.98982781,97894.57,97366.797,1764648.1,18.026007,.97894573,.00020524433,.010221041,68,1,3,2011
10688,1001.1227,.0099613648,965.24402,.99003863,96898.773,96416.148,1667281.4,17.206425,.96898776,.00029006044,.010011228,69,1,3,2011
8410,1248.5137,.012407681,1190.3126,.98759234,95933.531,95338.375,1570865.3,16.374517,.95933533,.00046435356,.012485136,70,1,3,2011
7512,1397.7635,.013880626,1315.0952,.98611939,94743.219,94085.672,1475526.9,15.573957,.94743216,.00065497606,.013977636,71,1,3,2011
7317,1681.0168,.016670056,1557.452,.98332995,93428.125,92649.398,1381441.1,14.786138,.93428123,.00095627265,.016810169,72,1,3,2011
6785,1753.8688,.017386222,1597.2839,.9826138,91870.672,91072.031,1288791.8,14.028326,.91870672,.0011929264,.017538689,73,1,3,2011
6204,1805.2869,.017891373,1615.115,.98210865,90273.391,89465.836,1197719.8,13.267694,.90273392,.0014181579,.018052869,74,1,3,2011
5586,1951.3069,.019324528,1713.2793,.98067546,88658.273,87801.633,1108253.9,12.500287,.88658273,.0017227673,.019513069,75,1,3,2011
4980,2751.0039,.027136773,2359.4065,.9728632,86944.992,85765.289,1020452.3,11.736757,.86944991,.0026780858,.02751004,76,1,3,2011
4370,3089.2449,.030422535,2573.3079,.96957749,84585.586,83298.93,934686.94,11.050192,.84585583,.003355175,.030892447,77,1,3,2011
4214,3512.1025,.034514926,2830.6479,.9654851,82012.281,80596.961,851388,10.381226,.82012284,.0041758106,.035121027,78,1,3,2011
4143,3741.2502,.036725506,2907.9856,.96327448,79181.633,77727.641,770791.06,9.7344675,.79181635,.0047936169,.037412502,79,1,3,2011
3830,3838.1201,.037658513,2872.3521,.96234149,76273.648,74837.469,693063.44,9.0865383,.7627365,.0051980824,.0383812,80,1,3,2011
3457,4628.2905,.045236077,3320.3867,.95476395,73401.297,71741.102,618225.94,8.4225483,.73401296,.0064826543,.046282906,81,1,3,2011
3069,5474.0957,.053282589,3734.092,.94671738,70080.906,68213.859,546484.88,7.797914,.70080906,.0078294845,.054740958,82,1,3,2011
2882,6696.7383,.064797714,4299.1216,.9352023,66346.813,64197.25,478271,7.2086506,.66346812,.0095990002,.066967376,83,1,3,2011
2438,6849.877,.066230416,4109.4443,.93376958,62047.691,59992.969,414073.75,6.6734757,.6204769,.0096771382,.068498768,84,1,3,2011
2143,9706.0195,.092567869,5363.2197,.90743214,57938.246,55256.637,354080.78,6.1113482,.57938248,.013070083,.097060189,85,1,3,2011
2004,8982.0361,.085959889,4519.3438,.91404009,52575.027,50315.355,298824.16,5.6837659,.52575028,.011268392,.08982037,86,1,3,2011
1599,12883.052,.12103408,5816.3755,.87896591,48055.684,45147.496,248508.78,5.171267,.48055685,.014518951,.12883052,87,1,3,2011
1409,11000.71,.10427178,4404.3682,.89572823,42239.309,40037.125,203361.3,4.8145037,.42239308,.010745652,.11000711,88,1,3,2011
1089,15151.516,.14084508,5328.8652,.85915494,37834.941,35170.508,163324.17,4.3167548,.37834942,.012533552,.15151516,89,1,3,2011
948,17510.549,.16100873,5233.7622,.83899128,32506.076,29889.195,128153.66,3.9424524,.32506076,.011482678,.1751055,90,1,3,2011
747,20080.32,.18248175,4976.6997,.81751823,27272.314,24783.965,98264.461,3.6030848,.27272314,.0098710461,.20080321,91,1,3,2011
507,26035.504,.2303665,5136.1626,.76963353,22295.615,19727.533,73480.5,3.2957377,.22295615,.0088982331,.26035503,92,1,3,2011
377,23076.924,.20689656,3550.2317,.79310346,17159.453,15384.337,53752.965,3.1325569,.17159453,.0050466489,.23076923,93,1,3,2011
266,30075.188,.26143789,3557.9663,.73856211,13609.222,11830.238,38368.629,2.8193111,.13609222,.004183141,.30075186,94,1,3,2011
176,27272.727,.23999999,2412.3013,.75999999,10051.256,8845.1055,26538.391,2.640306,.10051256,.0021809563,.27272725,95,1,3,2011
95,28421.053,.24884793,1900.9381,.75115204,7638.9546,6688.4854,17693.285,2.3161919,.076389544,.0013411912,.28421053,96,1,3,2011
61,54098.359,.42580643,2443.2844,.5741936,5738.0166,4516.3745,11004.8,1.9178752,.057380166,.0013215159,.54098362,97,1,3,2011
49,44897.961,.36666667,1208.0685,.63333333,3294.7322,2690.698,6488.4253,1.9693332,.03294732,.00038491227,.44897959,98,1,3,2011
30,50000,.40000001,834.66547,.60000002,2086.6636,1669.3308,3797.7275,1.8199999,.020866636,.00017053234,.5,99,1,3,2011
18,22222.223,.2,250.39961,.80000001,1251.998,1126.7982,2128.3967,1.7,.012519981,.000030957483,.22222222,100,1,3,2011
2,0,0,0,1,1001.5984,1001.5984,1001.5984,1,.010015984,0,0,101,1,3,2011
0,,1,1001.5984,0,1001.5984,,,,.010015984,.000099315133,,103,1,3,2011
393,763.35876,.0076269852,758.19684,.99237299,100000,99323.789,1752079.5,17.520796,1,0,.0075884927,65,1,4,2011
546,2380.9524,.02356823,2338.9536,.97643179,99241.805,97908.602,1652755.8,16.653826,.99241805,.00017599371,.023809522,66,1,4,2011
633,2369.6682,.023446659,2272.0481,.97655332,96902.852,95653.227,1554847.1,16.045422,.96902853,.00068189244,.023696681,67,1,4,2011
567,1763.6685,.017491691,1655.2528,.9825083,94630.805,93753.523,1459193.9,15.419861,.94630808,.00084101909,.017636685,68,1,4,2011
621,2576.4895,.025437202,2365.0381,.97456282,92975.555,91793.039,1365440.4,14.686015,.92975557,.0015446099,.025764897,69,1,4,2011
518,1930.502,.019120459,1732.5146,.98087955,90610.516,89744.258,1273647.4,14.056287,.90610516,.0014739991,.019305019,70,1,4,2011
579,1554.4042,.015424165,1370.8689,.98457581,88878,88192.563,1183903.1,13.320542,.88878,.0013551055,.015544041,71,1,4,2011
541,2957.4861,.029143898,2550.2988,.97085613,87507.133,86231.984,1095710.5,12.521385,.87507135,.0027880247,.02957486,72,1,4,2011
508,1968.5039,.019493178,1656.0787,.98050684,84956.836,84128.797,1009478.6,11.882253,.84956837,.0021165011,.019685039,73,1,4,2011
431,3712.2969,.036446467,3036.0183,.96355355,83300.758,81782.75,925349.75,11.10854,.83300757,.0042232824,.037122969,74,1,4,2011
409,2444.9878,.02415459,1938.762,.9758454,80264.742,79295.359,843567,10.509808,.80264741,.0030710869,.024449879,75,1,4,2011
390,7179.4873,.069306932,5428.5332,.93069309,78325.977,75611.711,764271.63,9.757575,.78325975,.0092156902,.071794875,76,1,4,2011
416,6490.3848,.062863797,4582.6104,.93713617,72897.445,70606.141,688659.94,9.446969,.72897446,.0090538952,.064903848,77,1,4,2011
373,5898.1235,.057291668,3913.8708,.94270831,68314.836,66357.898,618053.81,9.0471392,.68314838,.0084718345,.058981232,78,1,4,2011
361,5540.166,.053908356,3471.75,.94609165,64400.965,62665.09,551695.88,8.5665779,.64400965,.007959377,.055401661,79,1,4,2011
318,5345.9121,.052067384,3172.4248,.9479326,60929.215,59343.004,489030.81,8.0262127,.60929215,.0075521232,.053459123,80,1,4,2011
310,7419.355,.071539663,4131.9014,.92846036,57756.789,55690.84,429687.81,7.4396071,.57756788,.010081146,.07419356,81,1,4,2011
249,7630.522,.073500969,3941.4812,.92649901,53624.887,51654.145,373996.97,6.9743171,.53624886,.0098019121,.076305225,82,1,4,2011
235,13617.021,.12749004,6334.1396,.87250996,49683.406,46516.336,322342.81,6.487937,.49683407,.015834715,.13617022,83,1,4,2011
202,7425.7427,.071599044,3103.7659,.92840093,43349.266,41797.383,275826.5,6.3628874,.43349266,.0076221284,.074257419,84,1,4,2011
193,17616.58,.16190477,6515.9385,.83809525,40245.5,36987.531,234029.11,5.8150377,.402455,.015669852,.17616582,85,1,4,2011
340,10588.235,.10055866,3391.7996,.89944136,33729.563,32033.662,197041.58,5.8418064,.33729562,.0075815977,.10588235,86,1,4,2011
288,13541.667,.12682927,3847.7163,.87317073,30337.764,28413.906,165007.91,5.4390268,.30337763,.0081317499,.13541667,87,1,4,2011
256,14062.5,.13138686,3480.4441,.86861312,26490.047,24749.824,136594,5.1564274,.26490048,.0067774067,.140625,88,1,4,2011
186,16129.032,.14925373,3434.269,.85074627,23009.604,21292.469,111844.18,4.8607607,.23009604,.0060838717,.16129032,89,1,4,2011
169,10650.888,.10112359,1979.5281,.89887643,19575.334,18585.57,90551.711,4.6258068,.19575334,.0031164496,.10650887,90,1,4,2011
136,16911.766,.15593222,2743.7532,.84406781,17595.807,16223.93,71966.141,4.0899596,.17595807,.0039783549,.16911766,91,1,4,2011
90,20000,.18181819,2700.3735,.81818181,14852.054,13501.867,55742.211,3.7531652,.14852054,.0034149517,.20000002,92,1,4,2011
56,30357.143,.2635659,3202.7683,.7364341,12151.68,10550.296,42240.344,3.4760909,.12151679,.0034189699,.30357143,93,1,4,2011
67,10447.761,.099290773,888.54431,.90070921,8948.9111,8504.6387,31690.049,3.5412185,.08948911,.00072399306,.10447761,94,1,4,2011
40,10000,.095238097,767.65399,.90476191,8060.3667,7676.5396,23185.41,2.8764708,.080603667,.00056888314,.1,95,1,4,2011
27,22222.223,.2,1458.5426,.80000001,7292.7129,6563.4414,15508.871,2.1266258,.072927132,.00098610274,.22222222,96,1,4,2011
21,47619.047,.38461539,2243.9116,.61538458,5834.1704,4712.2148,8945.4297,1.5332822,.058341704,.0012327591,.47619045,97,1,4,2011
12,33333.332,.28571427,1025.7882,.71428573,3590.2588,3077.3647,4233.2148,1.1790835,.03590259,.00035506216,.33333331,98,1,4,2011
14,28571.428,.25,641.11768,.75,2564.4707,2243.9119,1155.85,.45071679,.025644707,.00016019643,.2857143,99,1,4,2011
7,457142.84,1.3913044,2675.9695,-.39130437,1923.353,585.36829,-1088.0619,-.56571096,.01923353,.00050478423,4.5714288,100,1,4,2011
66,51515.152,.40963855,-308.30072,.59036148,-752.61646,-598.46606,-1673.4302,2.2234833,-.0075261644,.00002337785,.5151515,101,1,4,2011
35,37142.855,.31325299,-139.18323,.68674701,-444.31573,-374.72412,-1074.9641,2.4193699,-.0044431575,6.2116073e-06,.37142852,102,1,4,2011
23,47826.086,.3859649,-117.77044,.61403513,-305.13251,-246.24728,-700.23993,2.2948716,-.003051325,3.6045237e-06,.47826084,103,1,4,2011
10,40000,.33333334,-62.454021,.66666663,-187.36206,-156.13506,-453.99268,2.4230769,-.0018736206,1.1723438e-06,.40000001,104,1,4,2011
5,60000,.46153846,-57.649864,.53846157,-124.90804,-96.083099,-297.8576,2.3846152,-.0012490804,7.2099260e-07,.60000002,105,1,4,2011
1,0,0,0,1,-67.258171,-67.258171,-201.77451,3,-.00067258172,0,0,106,1,4,2011
1,0,0,0,1,-67.258171,-67.258171,-134.51634,2,-.00067258172,0,0,107,1,4,2011
1,0,0,0,1,-67.258171,-67.258171,-67.258171,1,-.00067258172,0,0,108,1,4,2011
1,0,1,-67.258171,0,-67.258171,,,,-.00067258172,4.5267043e-07,,109,1,4,2011
9568,595.73578,.0059533361,592.59137,.99404669,100000,99472.18,2017540.5,20.175406,1,0,.0059298985,65,2,1,2011
10616,1233.9865,.012274733,1220.1993,.98772526,99407.406,98711.891,1918068.4,19.295025,.99407405,.000071879949,.012339864,66,2,1,2011
11145,1130.5518,.011248292,1104.4384,.98875171,98187.203,97579.766,1819356.4,18.529465,.98187202,.0001965829,.011305518,67,2,1,2011
11266,1207.172,.012003615,1165.3441,.9879964,97082.766,96465.133,1721776.6,17.735142,.97082764,.00033004099,.012071719,68,2,1,2011
11247,1458.1666,.014476123,1388.5125,.98552388,95917.422,95223.164,1625311.5,16.944904,.95917422,.00054372812,.014581666,69,2,1,2011
11070,1535.682,.015239802,1440.6018,.98476022,94528.906,93808.602,1530088.4,16.18646,.94528908,.00074504525,.015356819,70,2,1,2011
11424,1733.1932,.017183024,1599.5386,.98281699,93088.305,92288.539,1436279.8,15.429218,.93088305,.0010291399,.017331932,71,2,1,2011
12109,1915.9303,.018977504,1736.2284,.98102248,91488.766,90620.648,1343991.3,14.690232,.91488767,.0013519702,.019159302,72,2,1,2011
12377,1987.5576,.019680001,1766.3301,.98031998,89752.539,88869.375,1253370.6,13.964737,.89752537,.001624557,.019875577,73,2,1,2011
12411,2344.6943,.023175249,2039.1023,.97682476,87986.211,86966.656,1164501.3,13.235043,.87986213,.0021554283,.023446944,74,2,1,2011
12651,2410.8767,.023821613,2047.3988,.97617841,85947.109,84923.406,1077534.5,12.537182,.85947108,.0024728593,.024108768,75,2,1,2011
12413,2956.5779,.029135078,2444.4246,.97086489,83899.711,82677.5,992611.13,11.830924,.83899713,.003301952,.029565778,76,2,1,2011
12765,2812.3777,.027733788,2259.0637,.9722662,81455.289,80325.758,909933.63,11.170959,.8145529,.0034124621,.028123777,77,2,1,2011
12849,3011.9075,.029672224,2349.9282,.97032779,79196.227,78021.266,829607.88,10.475346,.79196227,.0038716956,.030119075,78,2,1,2011
13610,3982.366,.03904618,3000.5542,.96095383,76846.297,75346.023,751586.63,9.7803879,.76846296,.0053388155,.039823659,79,2,1,2011
13837,4589.145,.044862058,3312.8721,.95513797,73845.742,72189.305,676240.63,9.1574764,.73845744,.0063984166,.045891453,80,2,1,2011
14174,4889.2339,.047725629,3366.2253,.95227438,70532.867,68849.758,604051.31,8.5641108,.70532864,.0069963676,.048892338,81,2,1,2011
13752,5970.0405,.057969991,3893.6497,.94203001,67166.641,65219.816,535201.56,7.9682646,.67166638,.0085866908,.059700407,82,2,1,2011
13884,6078.9399,.058996227,3732.8677,.9410038,63272.992,61406.559,469981.72,7.4278407,.63272995,.0086745415,.060789399,83,2,1,2011
13264,7388.4199,.071252003,4242.353,.92874801,59540.125,57418.949,408575.16,6.8621817,.59540123,.01021977,.073884197,84,2,1,2011
12948,8595.9219,.082416967,4557.4746,.91758305,55297.773,53019.035,351156.22,6.3502779,.55297774,.011265775,.085959211,85,2,1,2011
11816,10121.869,.096342847,4888.4648,.90365714,50740.297,48296.063,298137.19,5.8757477,.50740296,.012218482,.1012187,86,2,1,2011
