population,_Rx,_qx,_dx,_px,_lx,_Lx,_Tx,_ExpYL,_Surv,_SurvVar,_HRate,age,sex,level_income,year
54,31481.482,.27200001,567.09784,.72799999,2084.9185,1801.3695,5644.5928,2.7073445,.020849185,.00011577018,.31481484,97,1,4,2006
29,48275.863,.3888889,590.26355,.6111111,1517.8206,1222.6887,3843.2231,2.5320668,.015178205,.00008823158,.48275861,98,1,4,2006
15,20000,.18181819,168.64673,.81818181,927.55701,843.23364,2620.5344,2.8252003,.0092755705,.00001549785,.2,99,1,4,2006
8,12500,.11764706,89.283562,.88235295,758.91028,714.26849,1777.3009,2.3419118,.0075891027,6.7243986e-06,.125,100,1,4,2006
7,28571.428,.25,167.40668,.75,669.62671,585.92334,1063.0323,1.5875,.0066962671,.000011134933,.2857143,101,1,4,2006
3,66666.664,.5,251.11002,.5,502.22003,376.66504,477.10904,.95000005,.0050222003,.000012547912,.66666669,103,1,4,2006
1,300000,1.2,301.33203,-.20000005,251.11002,100.444,100.444,.39999998,.0025111001,7.5477483e-06,3.0000002,104,1,4,2006
0,,1,-50.222015,0,-50.222015,,,,-.00050222018,2.5235178e-07,,106,1,4,2006
4563,591.716,.0059131924,588.61383,.9940868,100000,99475.734,1790518.1,17.905182,1,0,.00589007,65,1,5,2006
4334,1245.9622,.012393223,1232.0275,.98760676,99411.383,98709.125,1691042.4,17.010551,.9941138,.000072092698,.012459622,66,1,5,2006
4315,1274.6234,.012673541,1244.28,.98732644,98179.352,97495,1592333.3,16.218616,.98179352,.00022241508,.012746233,67,1,5,2006
4032,1736.1111,.017220596,1669.2797,.98277938,96935.07,96050.352,1494838.3,15.421026,.9693507,.00049594173,.017361112,68,1,5,2006
3820,1544.5026,.015326666,1460.1069,.98467332,95265.789,94535.734,1398787.9,14.683003,.95265788,.00065852056,.015445027,69,1,5,2006
3585,1617.8522,.0160487,1505.4592,.98395133,93805.68,93052.953,1304252.1,13.903765,.93805683,.00087476539,.016178522,70,1,5,2006
3353,2624.5154,.025905211,2391.0566,.97409481,92300.219,91104.688,1211199.3,13.122388,.92300218,.0016993036,.026245154,71,1,5,2006
3255,2519.2012,.02487864,2236.8176,.97512138,89909.164,88790.758,1120094.5,12.458068,.89909166,.0020293719,.025192011,72,1,5,2006
3039,2829.8782,.027903957,2446.4053,.97209603,87672.344,86449.141,1031303.8,11.76316,.87672341,.0026440618,.02829878,73,1,5,2006
2996,2870.4939,.028298782,2411.7903,.9717012,85225.938,84020.039,944854.63,11.086468,.8522594,.0030367651,.028704939,74,1,5,2006
3036,3590.2502,.035269372,2920.803,.96473062,82814.148,81353.75,860834.56,10.394776,.82814151,.0041569788,.0359025,75,1,5,2006
