population,_Rx,_qx,_dx,_px,_lx,_Lx,_Tx,_ExpYL,_Surv,_SurvVar,_HRate,age,sex,level_income,level_education,year
3168,2146.4646,.021236727,1932.5468,.97876328,91000.219,90033.945,1157766.4,12.722677,.91000217,.0015827214,.021464646,75,1,4,3,2012
2938,2042.2056,.020215632,1800.5593,.97978437,89067.672,88167.391,1067732.4,11.987878,.89067674,.001753235,.020422054,76,1,4,3,2012
2649,2793.5071,.027550261,2404.2317,.97244972,87267.109,86064.992,979565,11.224905,.87267107,.0026714925,.027935071,77,1,4,3,2012
2279,3378.6748,.033225458,2819.6079,.96677452,84862.875,83453.07,893500,10.52875,.84862876,.0036220115,.033786748,78,1,4,3,2012
2252,3463.5879,.034046266,2793.2668,.96595371,82043.266,80646.633,810046.94,9.8734121,.82043266,.0041151219,.034635875,79,1,4,3,2012
2251,3642.8254,.035776615,2835.2966,.96422338,79250,77832.352,729400.31,9.2037897,.79250002,.0046624681,.036428254,80,1,4,3,2012
2110,4312.7964,.042217586,3226.0444,.95778239,76414.703,74801.68,651567.94,8.5267353,.76414704,.0058141816,.043127969,81,1,4,3,2012
1859,5809.5752,.056455828,4131.9263,.94354415,73188.656,71122.695,576766.25,7.8805418,.73188657,.0081080217,.058095749,82,1,4,3,2012
1700,5352.9414,.052134059,3600.2075,.94786596,69056.727,67256.625,505643.59,7.3221483,.69056726,.0076930714,.053529412,83,1,4,3,2012
1594,6900.8784,.066707097,4366.4146,.93329293,65456.52,63273.313,438386.97,6.6973767,.65456522,.0098728826,.06900879,84,1,4,3,2012
1360,9264.7061,.08854533,5409.2437,.91145468,61090.105,58385.484,375113.66,6.1403341,.61090106,.012857824,.092647061,85,1,4,3,2012
1183,11749.789,.11097804,6179.3535,.88902193,55680.863,52591.188,316728.16,5.6882768,.55680865,.015248963,.11749789,86,1,4,3,2012
1088,9742.6475,.092900969,4598.7383,.90709901,49501.508,47202.141,264136.97,5.335938,.49501508,.011495703,.097426482,87,1,4,3,2012
871,11595.867,.10960391,4921.519,.89039612,44902.77,42442.012,216934.83,4.8312125,.44902769,.012175928,.11595867,88,1,4,3,2012
738,14634.146,.13636364,5451.9888,.86363637,39981.25,37255.254,174492.83,4.3643665,.39981249,.013082726,.14634147,89,1,4,3,2012
596,19630.873,.17876242,6172.5342,.82123756,34529.262,31442.994,137237.56,3.9745293,.34529263,.013953979,.19630873,90,1,4,3,2012
503,16500.994,.15243343,4322.5132,.8475666,28356.727,26195.471,105794.57,3.7308457,.28356728,.0087814825,.16500995,91,1,4,3,2012
389,20565.553,.18648018,4481.9043,.81351984,24034.213,21793.262,79599.102,3.311908,.24034213,.0081829615,.20565552,92,1,4,3,2012
247,25101.215,.22302158,4360.5869,.77697843,19552.309,17372.016,57805.84,2.9564714,.19552308,.0068589328,.25101215,93,1,4,3,2012
185,24324.324,.21686746,3294.5901,.78313255,15191.722,13544.427,40433.824,2.6615696,.15191722,.0042446963,.24324323,94,1,4,3,2012
114,40350.879,.33576643,3994.6575,.66423357,11897.132,9899.8027,26889.398,2.2601581,.11897132,.0041870861,.40350878,95,1,4,3,2012
86,39534.883,.33009708,2608.5837,.66990292,7902.4746,6598.1826,16989.596,2.1499083,.079024747,.0018985231,.39534882,96,1,4,3,2012
34,58823.531,.45454547,2406.314,.5454545,5293.8906,4090.7336,10391.412,1.9629065,.052938905,.0012064386,.58823532,97,1,4,3,2012
35,25714.285,.2278481,657.92883,.77215189,2887.5767,2558.6123,6300.6787,2.1819954,.028875766,.00018449612,.25714284,98,1,4,3,2012
28,35714.285,.30303031,675.65094,.69696969,2229.6479,1891.8225,3742.0664,1.6783216,.022296479,.00014728747,.3571429,99,1,4,3,2012
10,60000,.46153846,717.22943,.53846157,1553.9971,1195.3823,1850.2439,1.1906353,.01553997,.0001097252,.60000002,100,1,4,3,2012
9,55555.555,.43478259,363.81201,.56521738,836.76764,654.86163,654.86163,.78260869,.0083676763,.000030187877,.55555552,101,1,4,3,2012
1,0,1,472.95563,0,472.95563,,,,.0047295564,.00002226291,,102,1,4,3,2012
17,0,0,0,1,100000,100000,1930933.4,19.309334,1,0,0,65,1,4,,2012
16,0,0,0,1,100000,100000,1830933.4,18.309334,1,0,0,66,1,4,,2012
32,0,0,0,1,100000,100000,1730933.4,17.309334,1,0,0,67,1,4,,2012
36,2777.7778,.027419798,2741.9797,.97258019,100000,98546.75,1630933.4,16.309334,1,0,.027777778,68,1,4,,2012
39,0,0,0,1,97258.023,97258.023,1532386.6,15.755889,.97258025,0,0,69,1,4,,2012
35,0,0,0,1,97258.023,97258.023,1435128.6,14.755889,.97258025,0,0,70,1,4,,2012
31,0,0,0,1,97258.023,97258.023,1337870.6,13.75589,.97258025,0,0,71,1,4,,2012
24,0,0,0,1,97258.023,97258.023,1240612.6,12.75589,.97258025,0,0,72,1,4,,2012
27,0,0,0,1,97258.023,97258.023,1143354.5,11.755889,.97258025,0,0,73,1,4,,2012
25,0,0,0,1,97258.023,97258.023,1046096.5,10.755889,.97258025,0,0,74,1,4,,2012
19,0,0,0,1,97258.023,97258.023,948838.5,9.7558889,.97258025,0,0,75,1,4,,2012
22,4545.4546,.044444446,4322.5791,.95555556,97258.023,95096.734,851580.5,8.7558899,.97258025,.0011527411,.045454547,76,1,4,,2012
21,4761.9048,.046511628,4322.5786,.95348835,92935.445,90774.156,756483.75,8.139884,.92935443,.0028379792,.047619045,77,1,4,,2012
18,5555.5557,.054054055,4789.8848,.94594592,88612.867,86217.922,665709.56,7.5125608,.88612866,.0048332168,.055555556,78,1,4,,2012
18,11111.111,.10526316,8823.4717,.89473683,83822.984,79411.25,579491.69,6.9132791,.83822984,.011964679,.1111111,79,1,4,,2012
9,11111.111,.10526316,7894.686,.89473683,74999.516,71052.172,500080.41,6.6677818,.74999517,.014802727,.11111111,80,1,4,,2012
18,5555.5557,.054054055,3627.2881,.94594592,67104.828,65291.184,429028.25,6.3934035,.67104828,.0080069657,.055555556,81,1,4,,2012
26,0,0,0,1,63477.539,63477.539,363737.06,5.7301698,.6347754,0,0,82,1,4,,2012
16,6250,.060606062,3847.1238,.93939394,63477.539,61553.977,300259.53,4.7301698,.6347754,.0089190025,.0625,83,1,4,,2012
7,42857.145,.35294119,21046.029,.64705884,59630.414,49107.398,238705.55,4.0030837,.59630412,.050663162,.42857146,84,1,4,,2012
12,8333.333,.079999998,3086.7505,.92000002,38584.383,37041.008,189598.16,4.9138575,.38584381,.0073146219,.083333328,85,1,4,,2012
9,22222.223,.2,7099.5269,.80000001,35497.633,31947.869,152557.14,4.2976708,.35497633,.016255654,.22222224,86,1,4,,2012
26,7692.3076,.074074075,2103.5635,.92592591,28398.105,27346.324,120609.27,4.2470889,.28398106,.0042772978,.07692308,87,1,4,,2012
24,25000,.22222222,5843.2319,.77777779,26294.543,23372.928,93262.945,3.5468554,.26294544,.011324484,.25,88,1,4,,2012
29,17241.379,.15873015,3246.2395,.84126985,20451.311,18828.191,69890.023,3.4173861,.2045131,.0052812258,.17241378,89,1,4,,2012
15,53333.332,.42105263,7244.2402,.57894737,17205.07,13582.95,51061.828,2.9678361,.1720507,.010319366,.53333336,90,1,4,,2012
15,26666.666,.23529412,2343.7249,.7647059,9960.8301,8788.9678,37478.879,3.7626262,.099608302,.0021020044,.26666668,91,1,4,,2012
13,15384.615,.14285713,1088.1578,.85714287,7617.1055,7073.0264,28689.91,3.7665107,.076171055,.00076572609,.15384614,92,1,4,,2012
8,0,0,0,1,6528.9478,6528.9478,21616.885,3.3109293,.065289475,0,0,93,1,4,,2012
5,20000,.18181819,1187.0814,.81818181,6528.9478,5935.4072,15087.937,2.3109293,.065289475,.0007244373,.2,94,1,4,,2012
5,80000,.5714286,3052.4951,.4285714,5341.8662,3815.6187,9152.5293,1.713358,.053418662,.0015434974,.80000007,95,1,4,,2012
5,20000,.18181819,416.2493,.81818181,2289.3711,2081.2463,5336.9102,2.3311687,.02289371,.000093113253,.2,96,1,4,,2012
1,100000,.66666669,1248.7479,.33333331,1873.1218,1248.7478,3255.6638,1.738095,.018731218,.00022952435,1,97,1,4,,2012
1,0,0,0,1,624.3739,624.3739,2006.9161,3.2142859,.0062437388,0,0,98,1,4,,2012
1,0,0,0,1,624.3739,624.3739,1382.5422,2.2142859,.0062437388,0,0,99,1,4,,2012
3,33333.332,.28571427,178.39253,.71428573,624.3739,535.17761,758.16833,1.2142857,.0062437388,.000011068819,.33333331,100,1,4,,2012
1,200000,1,445.98138,0,445.98138,222.99069,222.99069,.5,.0044598137,.000019801233,2,101,1,4,,2012
9,77777.781,.56,0,.44,0,0,0,,0,0,,102,1,4,,2012
3,66666.664,.5,0,.5,0,0,0,,0,0,,103,1,4,,2012
2,0,0,0,1,0,0,0,,0,0,,104,1,4,,2012
3,0,1,0,0,0,,,,0,0,,105,1,4,,2012
3354,536.67261,.005363462,534.12061,.99463654,100000,99524.477,1889220.4,18.892204,1,0,.005344443,65,2,1,1,2012
3777,1509.1343,.014994042,1491.3956,.98500597,99465.883,98615.789,1789696,17.993065,.99465883,.000079232545,.015091343,66,2,1,1,2012
4195,1835.5184,.018204816,1783.6074,.98179519,97974.484,96993.5,1691080.1,17.260414,.97974485,.0003539547,.018355185,67,2,1,1,2012
4198,2310.624,.022858003,2198.7314,.97714198,96190.875,95025.547,1594086.6,16.572119,.96190876,.00080562173,.023106242,68,2,1,1,2012
4201,2237.5625,.02212806,2079.8638,.97787195,93992.141,92952.211,1499061.1,15.948792,.93992138,.0011744819,.022375625,69,2,1,1,2012
4022,1989.0602,.019694733,1810.1876,.98030525,91912.273,91007.18,1406108.9,15.29838,.91912276,.0013456232,.019890603,70,2,1,1,2012
3865,1992.238,.019725887,1777.3436,.98027414,90102.086,89213.414,1315101.8,14.595686,.90102088,.001585075,.019922381,71,2,1,1,2012
3827,2168.8005,.021455344,1895.0377,.97854465,88324.742,87377.227,1225888.3,13.87933,.88324744,.0019541895,.021688005,72,2,1,1,2012
3964,2648.8396,.026142163,2259.4595,.97385782,86429.703,85299.977,1138511.1,13.172684,.86429703,.0026500674,.026488395,73,2,1,1,2012
4058,2513.5535,.024823558,2089.4048,.97517645,84170.242,83125.539,1053211.1,12.512868,.8417024,.0027839118,.025135534,74,2,1,1,2012
4069,3022.8557,.029778477,2444.2422,.97022152,82080.836,80858.719,970085.56,11.818661,.82080835,.0035950404,.030228555,75,2,1,1,2012
4083,3551.3103,.034893513,2778.8005,.96510649,79636.594,78247.195,889226.88,11.166059,.79636592,.0045063039,.035513103,76,2,1,1,2012
3982,3465.5952,.034065664,2618.2119,.96593434,76857.797,75548.688,810979.63,10.55169,.76857799,.0046569053,.034655955,77,2,1,1,2012
4075,4343.5581,.042512309,3156.0962,.9574877,74239.586,72661.539,735430.94,9.9061832,.74239588,.0060358522,.043435581,78,2,1,1,2012
3998,4677.3389,.04570451,3248.8362,.95429552,71083.492,69459.07,662769.44,9.3238163,.71083492,.0066779386,.046773389,79,2,1,1,2012
4283,4459.4912,.043622248,2959.1001,.95637774,67834.656,66355.109,593310.38,8.7464199,.67834657,.0064565348,.04459491,80,2,1,1,2012
4226,5702.7925,.055446915,3597.1494,.94455308,64875.555,63076.98,526955.25,8.1225548,.64875555,.0081968885,.057027929,81,2,1,1,2012
4202,6377.915,.061808117,3787.5029,.93819189,61278.406,59384.656,463878.28,7.5700121,.61278409,.0089869779,.063779153,82,2,1,1,2012
4116,7750.2432,.074611157,4289.4629,.92538881,57490.902,55346.172,404493.63,7.0357847,.57490903,.010482959,.077502429,83,2,1,1,2012
4186,7357.8594,.070967741,3775.5859,.92903227,53201.438,51313.645,349147.44,6.5627446,.53201437,.0094002681,.073578596,84,2,1,1,2012
3867,9516.4209,.09084177,4489.9316,.90915823,49425.852,47180.887,297833.78,6.0258703,.49425852,.01122335,.09516421,85,2,1,1,2012
3750,10266.667,.097653776,4388.1626,.90234625,44935.922,42741.84,250652.91,5.5780072,.44935921,.010857872,.10266668,86,2,1,1,2012
3333,12031.203,.11348521,4601.5708,.88651478,40547.758,38246.973,207911.06,5.1275601,.40547758,.011092801,.12031203,87,2,1,1,2012
3185,14285.714,.13333333,4792.8247,.86666667,35946.188,33549.773,169664.09,4.7199469,.35946187,.011035433,.14285713,88,2,1,1,2012
2741,15103.977,.14043419,4374.9976,.85956579,31153.363,28965.865,136114.33,4.3691697,.31153363,.0093835127,.15103976,89,2,1,1,2012
2466,17396.594,.16004477,4285.7373,.83995521,26778.365,24635.496,107148.46,4.001307,.26778364,.0084032835,.17396595,90,2,1,1,2012
2181,19211.371,.17527714,3942.4438,.82472289,22492.629,20521.406,82512.961,3.6684444,.22492629,.0068730381,.19211373,91,2,1,1,2012
1900,21210.525,.19176778,3557.3279,.80823219,18550.186,16771.521,61991.555,3.3418293,.18550186,.0053747995,.21210526,92,2,1,1,2012
1230,25203.252,.22382672,3355.802,.77617329,14992.857,13314.956,45220.035,3.0161052,.14992857,.0042769695,.25203252,93,2,1,1,2012
954,29140.461,.25434583,2959.8367,.74565417,11637.056,10157.138,31905.078,2.7416797,.11637056,.0030435543,.2914046,94,2,1,1,2012
684,31725.146,.27381703,2375.9702,.72618294,8677.2188,7489.2334,21747.939,2.506326,.086772189,.0018827849,.31725144,95,2,1,1,2012
526,35741.445,.30322582,1910.7012,.69677418,6301.2485,5345.8979,14258.706,2.2628381,.063012488,.0011281146,.35741445,96,2,1,1,2012
351,37891.738,.31856287,1398.6654,.68143713,4390.5474,3691.2146,8912.8086,2.0299995,.043905474,.00058712874,.3789174,97,2,1,1,2012
259,53667.953,.42313546,1265.9713,.57686454,2991.8818,2358.8962,5221.5938,1.745254,.029918818,.00036743146,.53667957,98,2,1,1,2012
186,46774.195,.37908497,654.26672,.62091506,1725.9105,1398.7771,2862.6978,1.6586595,.017259106,.00011097169,.46774194,99,2,1,1,2012
125,47200,.38187703,409.23615,.61812294,1071.6438,867.02576,1463.9207,1.3660516,.010716438,.000043385568,.472,100,2,1,1,2012
82,21951.219,.19780219,131.02568,.80219781,662.40765,596.89484,596.89484,.90109897,.0066240765,8.6217497e-06,.21951218,101,2,1,1,2012
0,,,,,531.38196,,0,,.0053138197,,,104,2,1,1,2012
1,0,1,,0,,,,,,,,105,2,1,1,2012
9223,921.60901,.0092064682,914.08643,.99079353,100000,99183.758,1995952.4,19.959524,1,0,.0091503495,65,2,1,2,2012
9158,1474.121,.014648358,1451.4459,.98535162,99085.914,98258.594,1896768.6,19.142666,.99085915,.00013146173,.014741209,66,2,1,2,2012
8828,1415.9492,.014069842,1373.7015,.98593014,97634.469,96878.93,1798510,18.420851,.9763447,.0003172663,.014159491,67,2,1,2,2012
8118,1675.2894,.016622014,1600.0479,.98337799,96260.766,95412.742,1701631.1,17.677307,.96260768,.00057592336,.016752893,68,2,1,2,2012
7532,1659.5858,.016459281,1558.0474,.98354071,94660.719,93881.695,1606218.4,16.968163,.94660717,.0007874688,.016595859,69,2,1,2,2012
6322,1913.9513,.018958088,1765.0487,.98104191,93102.672,92220.148,1512336.6,16.243752,.9310267,.0011334433,.019139513,70,2,1,2,2012
5739,1672.7653,.016588906,1515.1913,.98341107,91337.625,90580.031,1420116.5,15.54799,.91337627,.0011988202,.016727652,71,2,1,2,2012
5231,1892.5636,.018748226,1684.0114,.98125178,89822.438,88980.43,1329536.5,14.80183,.89822435,.0015394788,.018925637,72,2,1,2,2012
4930,2332.6572,.023057645,2032.2646,.97694236,88138.43,87122.297,1240556,14.075087,.88138431,.0021246516,.023326574,73,2,1,2,2012
4577,1988.2019,.019686317,1695.1133,.98031366,86106.164,85258.609,1153433.8,13.395484,.86106163,.0020279402,.01988202,74,2,1,2,2012
3959,2601.667,.025682582,2167.8936,.97431743,84411.047,83327.102,1068175.1,12.654447,.84411049,.0028526874,.026016669,75,2,1,2,2012
3711,2533.01,.025013305,2057.1731,.97498667,82243.156,81214.57,984848,11.974833,.82243156,.0030042522,.025330098,76,2,1,2,2012
3380,3106.5088,.030589947,2452.885,.96941006,80185.984,78959.539,903633.44,11.269219,.80185986,.0038971591,.031065086,77,2,1,2,2012
3131,3577.1318,.035142768,2731.7563,.96485722,77733.102,76367.227,824673.94,10.609044,.77733099,.0047283294,.035771318,78,2,1,2,2012
2890,3840.8306,.037684605,2826.396,.96231538,75001.344,73588.148,748306.69,9.9772434,.75001341,.0052993027,.038408305,79,2,1,2,2012
2733,4500.5488,.044015028,3176.7822,.95598495,72174.945,70586.555,674718.56,9.3483763,.72174942,.0063798423,.045005485,80,2,1,2,2012
2524,5229.7939,.05096525,3516.5085,.94903475,68998.164,67239.906,604132,8.7557688,.68998164,.0075220573,.052297935,81,2,1,2,2012
2374,5560.2358,.05409836,3542.4502,.94590163,65481.656,63710.43,536892.06,8.1991215,.65481657,.0080070654,.055602357,82,2,1,2,2012
1978,6167.8462,.059833251,3706.0242,.94016677,61939.207,60086.195,473181.66,7.6394529,.6193921,.0087367864,.061678462,83,2,1,2,2012
1892,7082.4526,.068402246,3983.2805,.93159777,58233.184,56241.543,413095.47,7.0938158,.58233184,.009688193,.070824526,84,2,1,2,2012
1676,8890.2148,.08511854,4617.6724,.91488147,54249.902,51941.066,356853.91,6.5779638,.54249901,.011460778,.088902146,85,2,1,2,2012
1497,8951.2354,.085677743,4252.3774,.91432226,49632.23,47506.043,304912.84,6.1434445,.4963223,.010630368,.089512348,86,2,1,2,2012
1399,10650.465,.10111979,4588.8008,.89888024,45379.852,43085.453,257406.8,5.6722708,.4537985,.011374051,.10650465,87,2,1,2,2012
1200,12500,.11764706,4798.9473,.88235295,40791.051,38391.578,214321.34,5.2541265,.4079105,.011590394,.125,88,2,1,2,2012
1001,13986.014,.13071895,4704.8496,.86928105,35992.102,33639.676,175929.77,4.8880105,.35992101,.010838932,.13986014,89,2,1,2,2012
876,13356.164,.12520064,3917.1841,.87479937,31287.252,29328.66,142290.09,4.5478616,.31287253,.0084212925,.13356164,90,2,1,2,2012
726,15977.962,.14795919,4049.6531,.85204083,27370.068,25345.242,112961.44,4.1271887,.27370068,.0080502499,.15977962,91,2,1,2,2012
720,17361.111,.15974441,3725.3062,.84025562,23320.416,21457.764,87616.195,3.7570598,.23320416,.0066615916,.17361112,92,2,1,2,2012
459,20915.033,.18934911,3710.3167,.81065089,19595.109,17739.951,66158.43,3.3762724,.19595109,.0058457619,.20915033,93,2,1,2,2012
300,29333.334,.25581396,4063.5518,.74418604,15884.793,13853.018,48418.477,3.0481024,.15884793,.0054295254,.29333335,94,2,1,2,2012
244,25819.672,.22867513,2703.2239,.77132487,11821.241,10469.629,34565.461,2.9240129,.11821241,.0028177928,.25819671,95,2,1,2,2012
143,41258.742,.34202901,3118.6265,.65797102,9118.0176,7558.7041,24095.83,2.6426611,.091180176,.0025842919,.41258743,96,2,1,2,2012
117,30769.23,.26666665,1599.8375,.73333335,5999.3911,5199.4722,16537.127,2.7564676,.059993912,.00090222264,.30769229,97,2,1,2,2012
79,37974.684,.31914893,1404.1128,.6808511,4399.5537,3697.4973,11337.654,2.5770011,.043995537,.00059056887,.37974679,98,2,1,2,2012
61,26229.508,.23188406,694.59503,.76811594,2995.4409,2648.1433,7640.1572,2.5505953,.029954409,.00020182946,.2622951,99,2,1,2,2012
45,48888.891,.39285716,903.90381,.60714281,2300.8459,1848.894,4992.0137,2.1696427,.02300846,.00020318919,.48888892,100,2,1,2,2012
18,44444.445,1,1396.9421,0,1396.9421,3143.1196,3143.1196,2.2499998,.013969421,.00019241868,,101,2,1,2,2012
2273,219.9736,.0021991874,219.54471,.99780083,100000,99805.023,2114553.3,21.145533,1,0,.0021959939,65,2,1,3,2012
2147,931.53235,.0092781587,925.77887,.99072182,99780.453,99252.758,2014748.1,20.191813,.99780452,.000020280642,.0093153231,66,2,1,3,2012
1860,806.4516,.0080353552,794.3324,.99196464,98854.672,98417.789,1915495.4,19.376883,.98854673,.000089935056,.0080645159,67,2,1,3,2012
1713,992.41095,.0098780347,968.64337,.99012196,98060.336,97546.953,1817077.6,18.530199,.98060334,.00018424015,.0099241091,68,2,1,3,2012
1490,1275.1677,.012670889,1230.2382,.98732913,97091.695,96476.578,1719530.6,17.710379,.97091693,.00034738539,.012751677,69,2,1,3,2012
1243,884.95575,.0088105723,844.59436,.99118942,95861.461,95439.164,1623054.1,16.931248,.95861459,.00033507304,.0088495575,70,2,1,3,2012
1033,1548.8867,.015369836,1460.3937,.98463017,95016.867,94286.672,1527614.9,16.077303,.95016867,.0006914697,.015488867,71,2,1,3,2012
900,1888.8889,.018712163,1750.644,.98128784,93556.477,92681.156,1433328.3,15.32046,.93556476,.0010553467,.018888889,72,2,1,3,2012
786,1908.397,.018903593,1735.4601,.98109639,91805.836,90938.109,1340647.1,14.603071,.91805834,.0013055385,.019083969,73,2,1,3,2012
715,2517.4824,.024861878,2239.3186,.97513813,90070.375,88950.719,1249709,13.874806,.90070373,.0020027687,.025174825,74,2,1,3,2012
594,1851.8518,.018348623,1611.5789,.98165137,87831.055,87025.266,1160758.3,13.215807,.87831056,.0017224737,.018518517,75,2,1,3,2012
534,1685.3933,.016713092,1440.994,.98328692,86219.477,85498.977,1073733,12.453485,.86219478,.0017121163,.016853932,76,2,1,3,2012
462,2164.5022,.021413276,1815.3851,.97858673,84778.484,83870.789,988234,11.65666,.84778482,.0023426767,.021645023,77,2,1,3,2012
391,2046.0358,.020253165,1680.2654,.97974682,82963.102,82122.969,904363.25,10.900789,.82963103,.002374944,.020460358,78,2,1,3,2012
335,1791.0448,.01775148,1442.8906,.98224854,81282.836,80561.391,822240.25,10.115792,.81282836,.0021951909,.017910449,79,2,1,3,2012
311,4501.6079,.04402516,3514.9663,.95597482,79839.945,78082.461,741678.88,9.2895718,.79839945,.0056576114,.04501608,80,2,1,3,2012
278,4316.5469,.042253524,3224.9993,.95774651,76324.977,74712.477,663596.44,8.694355,.76324975,.0058275596,.043165471,81,2,1,3,2012
263,4942.9658,.048237476,3526.1584,.9517625,73099.977,71336.898,588883.94,8.0558701,.73099977,.0069338065,.049429659,82,2,1,3,2012
213,6103.2866,.059225515,4120.5454,.9407745,69573.82,67513.547,517547.03,7.4388185,.6957382,.0087226406,.061032869,83,2,1,3,2012
190,6315.7896,.06122449,4007.3433,.93877554,65453.273,63449.602,450033.5,6.8756456,.65453273,.0090613896,.063157894,84,2,1,3,2012
139,10791.367,.10238908,6291.3926,.8976109,61445.93,58300.234,386583.88,6.2914481,.61445928,.014904249,.10791368,85,2,1,3,2012
