population,_Rx,_qx,_dx,_px,_lx,_Lx,_Tx,_ExpYL,_Surv,_SurvVar,_HRate,age,sex,level_income,neighborhood_deprivation,year
1,0,1,21.532303,0,21.532303,,,,.00021532303,4.6354025e-08,,106,1,1,1,2012
2941,918.05505,.0091710025,910.59033,.99082899,100000,99186.898,1701865.3,17.018652,1,0,.009115316,65,1,1,2,2012
3110,1961.4148,.019450104,1927.2992,.98054987,99089.406,97990.844,1602678.3,16.174063,.99089408,.00017390028,.019614147,66,1,1,2,2012
2800,2428.5715,.024023177,2334.1426,.97597682,97162.109,95878.328,1504687.5,15.486361,.9716211,.00064360577,.024285717,67,1,1,2,2012
2933,1807.0236,.017918058,1699.1331,.98208195,94827.969,93927.43,1408809.1,14.856473,.94827968,.0008333454,.018070236,68,1,1,2,2012
2721,2609.3347,.0257573,2398.7473,.97424269,93128.836,91929.461,1314881.8,14.118954,.93128836,.0015349668,.026093347,69,1,1,2,2012
2409,2615.1931,.025814382,2342.1411,.97418565,90730.086,89559.016,1222952.3,13.479015,.90730083,.0019698821,.026151931,70,1,1,2,2012
1994,3059.1775,.030130897,2663.208,.96986908,88387.945,87056.344,1133393.3,12.822939,.88387948,.0027334248,.030591775,71,1,1,2,2012
1913,3502.3523,.034420755,2950.71,.96557927,85724.734,84249.383,1046336.9,12.205775,.85724735,.0036109118,.035023522,72,1,1,2,2012
1907,3775.5637,.0370561,3067.2825,.96294391,82774.023,81240.383,962087.5,11.623061,.82774025,.0043735253,.037755638,73,1,1,2,2012
1778,3487.0642,.034273081,2731.7957,.96572691,79706.742,78340.844,880847.13,11.0511,.7970674,.0044187056,.034870643,74,1,1,2,2012
1567,3637.5239,.035725478,2749.9668,.96427453,76974.945,75599.961,802506.25,10.425551,.76974946,.00487391,.036375239,75,1,1,2,2012
1438,4450.626,.043537416,3231.5637,.95646256,74224.977,72609.195,726906.31,9.7932844,.74224979,.0061824676,.044506259,76,1,1,2,2012
1359,5224.4297,.050914306,3614.5803,.94908571,70993.414,69186.125,654297.13,9.2163076,.70993412,.0074434211,.052244294,77,1,1,2,2012
1314,5251.1416,.051167965,3447.6379,.94883204,67378.836,65655.016,585111,8.6838989,.67378837,.0075778258,.052511416,78,1,1,2,2012
1192,6375.8389,.061788619,3950.2205,.93821138,63931.199,61956.09,519455.97,8.1252346,.63931197,.0091088992,.063758388,79,1,1,2,2012
1136,7042.2534,.068027213,4080.3389,.9319728,59980.98,57940.813,457499.91,7.6274161,.59980983,.0097943647,.070422538,80,1,1,2,2012
1070,7196.2617,.069463238,3883.0396,.93053675,55900.641,53959.121,399559.09,7.1476655,.55900639,.0095724007,.071962617,81,1,1,2,2012
1080,7962.9629,.076580584,3983.5383,.92341942,52017.602,50025.832,345599.97,6.6439042,.52017599,.0099426294,.079629622,82,1,1,2,2012
923,9642.4697,.091989659,4418.6372,.90801036,48034.063,45824.742,295574.13,6.1534276,.48034063,.011029515,.096424699,83,1,1,2,2012
886,9029.3457,.086393088,3768.0713,.91360688,43615.426,41731.391,249749.39,5.726171,.43615425,.0092665805,.090293452,84,1,1,2,2012
706,13031.161,.12234043,4874.9424,.87765956,39847.355,37409.883,208018,5.2203717,.39847356,.011684866,.13031161,85,1,1,2,2012
675,16888.889,.1557377,5446.5234,.8442623,34972.414,32249.152,170608.11,4.8783622,.34972414,.012386329,.16888888,86,1,1,2,2012
626,13578.274,.12715033,3754.2266,.8728497,29525.891,27648.777,138358.95,4.6860213,.29525891,.0078118355,.13578273,87,1,1,2,2012
536,14365.672,.1340296,3454.1658,.86597037,25771.664,24044.582,110710.18,4.2958102,.25771663,.006607776,.14365673,88,1,1,2,2012
488,18237.705,.16713615,3730.0605,.83286387,22317.498,20452.469,86665.602,3.8833027,.22317497,.0064667277,.18237704,89,1,1,2,2012
342,24561.404,.21875,4066.002,.78125,18587.438,16554.438,66213.133,3.5622518,.18587437,.0061528808,.24561404,90,1,1,2,2012
300,21000,.19004525,2759.73,.80995476,14521.436,13141.57,49658.691,3.419682,.14521435,.0034255737,.21000001,91,1,1,2,2012
243,22633.744,.20332716,2391.4741,.79667282,11761.705,10565.968,36517.121,3.1047473,.11761705,.0024819502,.22633743,92,1,1,2,2012
159,23899.371,.21348314,2000.3862,.78651685,9370.2305,8370.0371,25951.154,2.7695322,.093702301,.0016987715,.2389937,93,1,1,2,2012
118,24576.271,.21886793,1613.0226,.7811321,7369.8442,6563.333,17581.117,2.3855481,.073698439,.0011011617,.24576272,94,1,1,2,2012
71,39436.621,.32941177,1896.3649,.67058825,5756.8218,4808.6392,11017.785,1.9138659,.057568219,.001028856,.3943662,95,1,1,2,2012
37,59459.461,.45833334,1769.3762,.54166663,3860.457,2975.769,6209.146,1.6083966,.038604569,.0006566908,.59459466,96,1,1,2,2012
20,60000,.46153846,965.1142,.53846157,2091.0808,1608.5237,3233.3767,1.5462706,.020910809,.00019759312,.59999996,97,1,1,2,2012
18,72222.219,.53061223,597.4516,.46938777,1125.9666,827.24072,1624.853,1.443074,.011259666,.00006651361,.72222215,98,1,1,2,2012
15,66666.664,.5,264.25748,.5,528.51495,396.38623,797.6123,1.5091575,.0052851494,.000013892588,.66666669,99,1,1,2,2012
5,80000,.5714286,151.00427,.4285714,264.25748,188.75534,401.2261,1.5183151,.0026425747,3.9798560e-06,.80000001,100,1,1,2,2012
5,60000,.46153846,52.27071,.53846157,113.2532,87.117851,212.47075,1.8760684,.001132532,5.9131207e-07,.60000002,101,1,1,2,2012
4,25000,.22222222,13.551665,.77777779,60.982494,54.206661,125.35291,2.0555556,.00060982496,8.2591043e-08,.25,102,1,1,2,2012
5,40000,.33333334,15.810276,.66666663,47.430828,39.525688,71.14624,1.5,.00047430827,7.4953881e-08,.40000001,103,1,1,2,2012
2,0,0,0,1,31.620552,31.620552,31.620552,1,.00031620552,0,0,104,1,1,2,2012
1,0,1,31.620552,0,31.620552,,,,.00031620552,9.9954313e-08,,105,1,1,2,2012
3835,1121.2516,.011198278,1110.1194,.98880172,100000,99007.164,1667247.4,16.672474,1,0,.011115187,65,1,1,3,2012
4078,2157.9207,.021380812,2114.3459,.97861922,98889.883,97684.703,1568240.3,15.85845,.98889881,.00023211184,.021579206,66,1,1,3,2012
4046,2422.1453,.023960294,2318.7705,.97603971,96775.539,95500.219,1470555.5,15.195529,.96775538,.00072357012,.024221454,67,1,1,3,2012
3876,2089.7832,.020694571,1954.7422,.97930545,94456.766,93420.75,1375055.4,14.55751,.94456768,.0010234948,.020897832,68,1,1,3,2012
3575,2461.5386,.02431611,2249.2893,.97568387,92502.023,91377.375,1281634.6,13.855206,.92502022,.0015600579,.024615385,69,1,1,3,2012
3235,2720.2473,.026837451,2422.1533,.97316253,90252.734,89041.656,1190257.3,13.188046,.90252733,.0021308106,.027202474,70,1,1,3,2012
2856,2591.0364,.025578983,2246.6169,.97442102,87830.578,86707.273,1101215.5,12.537951,.87830579,.0024012905,.025910364,71,1,1,3,2012
2662,3606.311,.035424355,3031.7566,.96457565,85583.961,84068.086,1014508.3,11.853953,.85583961,.003740526,.036063112,72,1,1,3,2012
2616,3860.8562,.037877366,3126.8601,.96212262,82552.203,80988.773,930440.19,11.270931,.82552201,.0045037861,.038608562,73,1,1,3,2012
2427,4738.3604,.046286982,3676.3594,.953713,79425.344,77587.164,849451.44,10.694967,.79425341,.0060077198,.047383603,74,1,1,3,2012
2390,3891.2134,.038169507,2891.3013,.9618305,75748.984,74303.336,771864.25,10.189764,.75748986,.0053112912,.038912132,75,1,1,3,2012
2187,5441.2437,.052971289,3859.3652,.9470287,72857.68,70928,697560.94,9.574295,.72857678,.0076319971,.054412439,76,1,1,3,2012
2027,5278.7368,.051429942,3548.5793,.94857007,68998.313,67224.023,626632.94,9.0818586,.68998313,.0075906385,.052787371,77,1,1,3,2012
1877,4741.6089,.04631798,3031.4995,.95368201,65449.734,63933.984,559408.88,8.5471525,.65449733,.006855147,.047416091,78,1,1,3,2012
1772,6094.8081,.059145674,3691.7686,.94085431,62418.234,60572.352,495474.91,7.9379835,.62418234,.0086601041,.060948081,79,1,1,3,2012
1700,7411.7646,.071469083,4197.1265,.92853093,58726.465,56627.902,434902.56,7.4055634,.58726466,.010173201,.074117638,80,1,1,3,2012
1634,8017.1357,.077081494,4203.2031,.9229185,54529.34,52427.738,378274.66,6.9370847,.54529339,.010421779,.080171362,81,1,1,3,2012
1529,9352.5176,.089347072,4496.4932,.91065294,50326.137,48077.891,325846.91,6.4747052,.50326139,.011240754,.093525179,82,1,1,3,2012
1411,10063.784,.095816463,4391.2344,.90418351,45829.645,43634.027,277769.03,6.0609031,.45829645,.010901715,.10063785,83,1,1,3,2012
1268,10094.638,.096096098,3982.0696,.9039039,41438.41,39447.375,234134.98,5.6501923,.4143841,.0096632848,.10094637,84,1,1,3,2012
1135,11013.216,.10438413,3909.8474,.89561588,37456.34,35501.418,194687.61,5.197721,.3745634,.0091594299,.11013215,85,1,1,3,2012
1037,14657.666,.13656783,4581.3716,.86343217,33546.492,31255.807,159186.2,4.7452412,.33546492,.01021317,.14657666,86,1,1,3,2012
918,15904.14,.14732593,4267.3135,.85267407,28965.121,26831.465,127930.39,4.4167047,.28965122,.0087801423,.15904139,87,1,1,3,2012
758,18733.51,.17129071,4230.5054,.8287093,24697.809,22582.557,101098.92,4.0934367,.24697809,.0078678904,.1873351,88,1,1,3,2012
699,18454.936,.16895874,3458.1296,.83104128,20467.303,18738.238,78516.367,3.8361855,.20467302,.0056292117,.18454935,89,1,1,3,2012
563,23445.826,.20985691,3569.4927,.79014307,17009.174,15224.428,59778.129,3.5144639,.17009173,.005038715,.23445825,90,1,1,3,2012
506,22134.387,.19928825,2678.3706,.80071175,13439.682,12100.496,44553.703,3.3150861,.13439682,.0031158642,.22134386,91,1,1,3,2012
307,35179.152,.29916897,3219.4502,.70083106,10761.311,9151.5859,32453.205,3.0157299,.10761311,.0030917195,.35179153,92,1,1,3,2012
282,20212.766,.18357487,1384.4961,.81642514,7541.8604,6849.6123,23301.619,3.089638,.075418606,.000965418,.20212767,93,1,1,3,2012
181,31491.713,.27207637,1675.2733,.72792363,6157.3643,5319.7275,16452.008,2.6719236,.061573643,.00096801197,.31491712,94,1,1,3,2012
109,23853.211,.21311475,955.19971,.78688526,4482.0908,4004.491,11132.28,2.4837248,.044820908,.00040894005,.23853211,95,1,1,3,2012
74,36486.488,.30857143,1088.2979,.69142854,3526.8911,2982.7422,7127.7891,2.0209837,.03526891,.00037029348,.36486489,96,1,1,3,2012
33,69696.969,.51685393,1260.3965,.48314607,2438.5933,1808.395,4145.0469,1.6997696,.024385933,.00029986422,.69696969,97,1,1,3,2012
35,25714.285,.2278481,268.44989,.77215189,1178.1968,1043.9718,2336.6521,1.9832443,.011781968,.000031256033,.25714284,98,1,1,3,2012
29,58620.691,.45333335,412.41861,.54666662,909.74689,703.5376,1292.6803,1.420923,.009097469,.000037178321,.58620691,99,1,1,3,2012
8,75000,.54545456,271.26999,.45454544,497.32828,361.6933,589.1427,1.1846154,.0049732826,.000013423927,.75000006,100,1,1,3,2012
8,112500,.72000003,162.76198,.27999997,226.05829,144.67731,227.4494,1.0061538,.002260583,3.6710521e-06,1.1250001,101,1,1,3,2012
5,60000,.46153846,29.213682,.53846157,63.29631,48.689468,82.772095,1.3076923,.00063296309,1.8479477e-07,.60000002,102,1,1,3,2012
2,100000,.66666669,22.721752,.33333331,34.082626,22.72175,34.082626,1,.00034082626,7.7415301e-08,1.0000001,103,1,1,3,2012
1,0,0,0,1,11.360874,11.360874,11.360874,1,.00011360874,0,0,104,1,1,3,2012
0,,1,11.360874,0,11.360874,,,,.00011360874,1.2905480e-08,,105,1,1,3,2012
5600,1303.5714,.013016473,1288.5277,.98698354,100000,98845.961,1568916,15.68916,1,0,.012904133,65,1,1,4,2012
5970,2278.0569,.022559583,2226.8896,.97744042,98711.469,97442.141,1470070,14.892595,.98711467,.00028324476,.022780569,66,1,1,4,2012
5863,2626.6416,.025959577,2504.699,.97404045,96484.578,95106.992,1372627.9,14.226397,.96484578,.00084955391,.026266418,67,1,1,4,2012
5657,3005.1265,.029632729,2784.8804,.97036725,93979.883,92503.898,1277520.9,13.593556,.93979883,.0015756014,.030051265,68,1,1,4,2012
5227,3156.6865,.031076374,2834.0098,.96892363,91195,89777.992,1185017,12.99432,.91194999,.0022756306,.031566866,69,1,1,4,2012
4696,3321.9761,.032676999,2887.3721,.96732301,88360.992,86917.305,1095239,12.395051,.88360995,.0029694717,.033219758,70,1,1,4,2012
4310,3317.8655,.032637224,2789.6216,.96736276,85473.617,84078.805,1008321.7,11.796876,.85473615,.0034636571,.033178654,71,1,1,4,2012
3955,4273.0723,.041836862,3459.2388,.95816314,82683.992,80954.375,924242.94,11.178016,.82683992,.0049527879,.042730723,72,1,1,4,2012
3775,4476.8213,.043788057,3469.0979,.95621192,79224.75,77490.203,843288.56,10.644257,.79224747,.0057098372,.044768214,73,1,1,4,2012
3519,4006.8201,.039281238,2975.7756,.96071875,75755.648,74267.758,765798.31,10.108795,.7575565,.0054654479,.040068202,74,1,1,4,2012
3190,4702.1943,.045941807,3343.6389,.95405817,72779.875,71108.055,691530.56,9.5016727,.72779876,.0066240071,.047021944,75,1,1,4,2012
2941,5168.3101,.050381172,3498.2788,.94961882,69436.234,67687.094,620422.5,8.9351406,.69436234,.0074241622,.051683098,76,1,1,4,2012
2700,6148.1479,.059647862,3933.0579,.94035214,65937.953,63971.426,552735.44,8.3826599,.65937954,.008833576,.06148148,77,1,1,4,2012
2547,6399.686,.062012557,3845.082,.93798745,62004.895,60082.352,488764,7.882668,.62004894,.0090585612,.063996859,78,1,1,4,2012
2404,7404.3262,.07139992,4152.606,.92860007,58159.813,56083.508,428681.66,7.3707538,.5815981,.010105023,.074043259,79,1,1,4,2012
2319,8408.7969,.080695219,4358.1235,.91930479,54007.207,51828.145,372598.16,6.899045,.54007208,.010825328,.084087968,80,1,1,4,2012
2037,9671.085,.092250057,4580.1309,.90774995,49649.082,47359.016,320770,6.4607439,.49649081,.011449763,.096710853,81,1,1,4,2012
1958,10010.215,.095330745,4296.457,.90466928,45068.953,42920.727,273410.97,6.0665035,.45068952,.010636672,.10010216,82,1,1,4,2012
1702,9518.2139,.090858102,3704.5117,.9091419,40772.496,38920.242,230490.25,5.6530819,.40772495,.0089458516,.095182136,83,1,1,4,2012
1612,11600.496,.10964526,4064.3289,.89035475,37067.984,35035.82,191570.02,5.1680722,.37067986,.0094811162,.11600496,84,1,1,4,2012
1406,14935.988,.13898081,4586.8745,.86101919,33003.656,30710.219,156534.19,4.7429347,.33003655,.010142149,.14935988,85,1,1,4,2012
1294,14374.034,.13410237,3810.7578,.86589766,28416.781,26511.402,125823.98,4.4278054,.28416783,.0077517093,.14374033,86,1,1,4,2012
1038,18400.771,.16850464,4146.229,.83149534,24606.023,22532.908,99312.57,4.036108,.24606024,.0076918602,.1840077,87,1,1,4,2012
908,22136.564,.19930591,4077.7581,.80069411,20459.795,18420.916,76779.664,3.7527094,.20459795,.0066360468,.22136565,88,1,1,4,2012
765,19084.967,.17422433,2854.1494,.82577568,16382.037,14954.963,58358.746,3.562362,.16382037,.0039097071,.19084966,89,1,1,4,2012
640,25468.75,.22591822,3056.1963,.77408177,13527.888,11999.789,43403.785,3.2084672,.13527888,.0035750929,.25468749,90,1,1,4,2012
479,26096.033,.23084025,2417.2878,.76915973,10471.691,9263.0479,31403.994,2.9989419,.10471691,.0022662382,.26096031,91,1,1,4,2012
410,29268.293,.25531915,2056.4434,.74468088,8054.4033,7026.1816,22140.947,2.7489245,.080544032,.0015229339,.29268292,92,1,1,4,2012
232,38793.102,.32490975,1948.7957,.67509025,5997.96,5023.562,15114.765,2.5199842,.059979599,.0010987709,.38793105,93,1,1,4,2012
149,34228.188,.2922636,1183.4233,.70773637,4049.1643,3457.4526,10091.203,2.4921694,.040491644,.0004597845,.34228188,94,1,1,4,2012
113,40707.965,.33823529,969.29474,.66176474,2865.741,2381.0935,6633.7505,2.3148465,.02865741,.00026981445,.40707964,95,1,1,4,2012
73,35616.438,.30232558,573.34424,.69767439,1896.4463,1609.7742,4252.6567,2.2424345,.018964462,.00010666961,.3561644,96,1,1,4,2012
54,40740.742,.33846155,447.81918,.66153848,1323.1021,1099.1925,2642.8826,1.9974896,.01323102,.000058467092,.40740743,97,1,1,4,2012
40,50000,.40000001,350.11313,.60000002,875.28284,700.22626,1543.6902,1.7636473,.0087528285,.000030376574,.5,98,1,1,4,2012
26,65384.617,.49275362,258.77927,.50724638,525.16968,395.78003,843.46387,1.6060787,.0052516968,.00001351893,.65384614,99,1,1,4,2012
13,46153.848,.375,99.896408,.625,266.39041,216.4422,447.68387,1.6805555,.0026639041,2.6540554e-06,.46153849,100,1,1,4,2012
6,66666.664,.5,83.247002,.5,166.494,124.8705,231.24167,1.3888888,.00166494,1.3837050e-06,.66666669,101,1,1,4,2012
5,40000,.33333334,27.749001,.66666663,83.247002,69.372498,106.37116,1.2777777,.00083247002,2.3080982e-07,.40000001,102,1,1,4,2012
1,100000,.66666669,36.998669,.33333331,55.498001,36.998665,36.998665,.66666663,.00055498001,2.0522126e-07,1,103,1,1,4,2012
0,,,,,18.499332,,0,,.00018499332,,,104,1,1,4,2012
1,0,0,,1,,,0,,,,,105,1,1,4,2012
1,100000,1,,0,,,,,,,,106,1,1,4,2012
2764,217.07671,.0021702328,216.65903,.99782979,100000,99807.586,1886326.9,18.863268,1,0,.0021671227,65,1,2,1,2012
2846,1018.974,.010145288,1012.3307,.98985469,99783.344,99206.313,1786519.3,17.903982,.99783343,.000021885327,.01018974,66,1,2,1,2012
2900,1413.7931,.014048553,1387.5898,.98595142,98771.016,98007.844,1687313,17.083078,.98771018,.00016843651,.014137931,67,1,2,1,2012
2775,936.93695,.0093282918,908.42096,.99067169,97383.422,96901.961,1589305.1,16.32008,.97383422,.00023147598,.0093693696,68,1,2,1,2012
2508,1116.4275,.0111023,1071.0944,.98889768,96475,95939.453,1492403.1,15.469325,.96474999,.00036425184,.011164274,69,1,2,1,2012
2182,1879.0101,.01861521,1775.9637,.98138481,95403.906,94515.922,1396463.8,14.637385,.95403904,.00077873439,.018790102,70,1,2,1,2012
1837,1252.0414,.012442521,1164.9677,.98755747,93627.945,93045.461,1301947.8,13.905546,.93627948,.00069502229,.012520414,71,1,2,1,2012
1649,2061.8557,.020408163,1886.9995,.97959185,92462.977,91519.477,1208902.3,13.074447,.92462975,.0013150419,.020618556,72,1,2,1,2012
1527,2161.1001,.021379979,1936.5125,.97861999,90575.977,89607.719,1117382.9,12.336415,.90575975,.0016529881,.021610999,73,1,2,1,2012
1404,2706.5527,.026704146,2367.041,.97329587,88639.461,87455.938,1027775.1,11.595007,.88639462,.0023835914,.027065527,74,1,2,1,2012
1279,4065.6763,.039846744,3437.675,.96015328,86272.422,84553.586,940319.19,10.899418,.86272424,.0040712776,.040656764,75,1,2,1,2012
1187,3117.1021,.030692659,2542.4187,.96930736,82834.75,81563.539,855765.56,10.330997,.8283475,.0036150124,.03117102,76,1,2,1,2012
1091,3391.384,.033348355,2677.6172,.96665162,80292.328,78953.516,774202.06,9.642292,.80292326,.0042369943,.033913843,77,1,2,1,2012
947,3907.075,.038322113,2974.3599,.96167791,77614.711,76127.531,695248.56,8.9576902,.77614713,.0051677348,.039070752,78,1,2,1,2012
829,5307.5996,.051703878,3859.1956,.94829613,74640.352,72710.75,619121,8.2947226,.74640352,.0073048901,.053075995,79,1,2,1,2012
897,6020.0669,.058441557,4136.561,.94155842,70781.156,68712.875,546410.25,7.7197137,.70781153,.0085550016,.060200669,80,1,2,1,2012
814,6511.0566,.063057706,4202.4551,.93694228,66644.594,64543.367,477697.38,7.1678338,.66644591,.0093418788,.065110564,81,1,2,1,2012
740,7027.0269,.067885116,4238.8921,.9321149,62442.141,60322.695,413154,6.6165891,.62442142,.00994102,.07027027,82,1,2,1,2012
669,8819.1328,.084466711,4916.2373,.9155333,58203.25,55745.133,352831.31,6.0620551,.5820325,.011959763,.08819133,83,1,2,1,2012
616,9577.9219,.091402009,4870.54,.90859801,53287.012,50851.742,297086.19,5.5752082,.53287011,.012123726,.095779218,84,1,2,1,2012
480,11875,.11209439,5427.2153,.8879056,48416.473,45702.863,246234.44,5.0857573,.48416471,.013554429,.11875001,85,1,2,1,2012
499,13627.255,.12757973,5484.5581,.87242025,42989.258,40246.98,200531.58,4.6646905,.42989257,.013441826,.13627253,86,1,2,1,2012
398,15829.146,.14668219,5501.2715,.8533178,37504.699,34754.063,160284.59,4.2737203,.375047,.012894251,.15829146,87,1,2,1,2012
372,17204.301,.15841584,5069.8501,.84158415,32003.428,29468.502,125530.54,3.9224093,.32003427,.011032619,.17204301,88,1,2,1,2012
321,17445.482,.16045845,4321.7202,.83954155,26933.578,24772.719,96062.031,3.5666273,.26933578,.0085048862,.17445482,89,1,2,1,2012
257,23346.303,.20905922,4727.2173,.79094076,22611.857,20248.248,71289.313,3.1527402,.22611858,.0082721086,.23346302,90,1,2,1,2012
210,22380.953,.2012848,3599.9063,.79871523,17884.641,16084.688,51041.066,2.853905,.1788464,.0052868356,.22380953,91,1,2,1,2012
155,34838.711,.29670331,4238.3281,.70329666,14284.734,12165.57,34956.379,2.4471145,.14284734,.0051894928,.34838712,92,1,2,1,2012
97,32989.691,.28318584,2845,.71681416,10046.406,8623.9063,22790.809,2.2685533,.10046406,.0025710559,.3298969,93,1,2,1,2012
79,43037.977,.35416669,2550.4983,.64583331,7201.4063,5926.1572,14166.903,1.9672413,.072014064,.0017044479,.43037981,94,1,2,1,2012
50,44000,.36065573,1677.3767,.63934427,4650.9082,3812.2197,8240.7461,1.7718574,.046509083,.00074384926,.44,95,1,2,1,2012
22,72727.273,.53333336,1585.8835,.46666664,2973.5315,2180.5898,4428.5264,1.4893154,.029735316,.00045754528,.72727275,96,1,2,1,2012
26,34615.383,.29508194,409.46985,.70491803,1387.6479,1182.9131,2247.9363,1.6199615,.013876479,.000056031535,.3461538,97,1,2,1,2012
